,flower,datetime,image,label
51780,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:35 AM,20.06.18_4982033_pos3_kurz/104MEDIA/Y0020961.jpg,0
56756,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:23 AM,20.06.18_4982033_pos3_kurz/109MEDIA/Y0020937.jpg,0
54616,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:02 AM,20.06.18_4982033_pos3_kurz/107MEDIA/Y0020797.jpg,0
61620,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 11:09 AM,20.06.18_4982033_pos3_kurz/114MEDIA/Y0020801.jpg,0
56000,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:16 AM,20.06.18_4982033_pos3_kurz/109MEDIA/Y0020181.jpg,0
51639,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:34 AM,20.06.18_4982033_pos3_kurz/104MEDIA/Y0020820.jpg,0
58546,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:40 AM,20.06.18_4982033_pos3_kurz/111MEDIA/Y0020727.jpg,0
60844,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 11:02 AM,20.06.18_4982033_pos3_kurz/114MEDIA/Y0020025.jpg,0
57590,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:31 AM,20.06.18_4982033_pos3_kurz/110MEDIA/Y0020771.jpg,0
61650,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 11:10 AM,20.06.18_4982033_pos3_kurz/114MEDIA/Y0020831.jpg,0
54414,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:00 AM,20.06.18_4982033_pos3_kurz/107MEDIA/Y0020595.jpg,0
61767,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 11:11 AM,20.06.18_4982033_pos3_kurz/114MEDIA/Y0020948.jpg,0
55550,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:11 AM,20.06.18_4982033_pos3_kurz/108MEDIA/Y0020731.jpg,0
57134,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 10:26 AM,20.06.18_4982033_pos3_kurz/110MEDIA/Y0020315.jpg,0
51918,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:36 AM,20.06.18_4982033_pos3_kurz/105MEDIA/Y0020099.jpg,1
51163,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:29 AM,20.06.18_4982033_pos3_kurz/104MEDIA/Y0020344.jpg,1
51071,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:28 AM,20.06.18_4982033_pos3_kurz/104MEDIA/Y0020252.jpg,1
52049,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:38 AM,20.06.18_4982033_pos3_kurz/105MEDIA/Y0020230.jpg,1
51881,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:36 AM,20.06.18_4982033_pos3_kurz/105MEDIA/Y0020062.jpg,1
52371,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:41 AM,20.06.18_4982033_pos3_kurz/105MEDIA/Y0020552.jpg,1
51873,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:36 AM,20.06.18_4982033_pos3_kurz/105MEDIA/Y0020054.jpg,1
51936,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:36 AM,20.06.18_4982033_pos3_kurz/105MEDIA/Y0020117.jpg,1
51036,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:28 AM,20.06.18_4982033_pos3_kurz/104MEDIA/Y0020217.jpg,1
52859,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:45 AM,20.06.18_4982033_pos3_kurz/106MEDIA/Y0020040.jpg,1
52861,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:45 AM,20.06.18_4982033_pos3_kurz/106MEDIA/Y0020042.jpg,1
51299,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:30 AM,20.06.18_4982033_pos3_kurz/104MEDIA/Y0020480.jpg,1
51793,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:35 AM,20.06.18_4982033_pos3_kurz/104MEDIA/Y0020974.jpg,1
52399,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:41 AM,20.06.18_4982033_pos3_kurz/105MEDIA/Y0020580.jpg,1
51394,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:31 AM,20.06.18_4982033_pos3_kurz/104MEDIA/Y0020575.jpg,1
53074,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:47 AM,20.06.18_4982033_pos3_kurz/106MEDIA/Y0020255.jpg,1
53361,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:50 AM,20.06.18_4982033_pos3_kurz/106MEDIA/Y0020542.jpg,1
53374,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:50 AM,20.06.18_4982033_pos3_kurz/106MEDIA/Y0020555.jpg,1
51046,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:28 AM,20.06.18_4982033_pos3_kurz/104MEDIA/Y0020227.jpg,1
51391,20.06.18_4982033_pos3_kurz-2018-06-20,06/20/18 09:31 AM,20.06.18_4982033_pos3_kurz/104MEDIA/Y0020572.jpg,1
66435,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:39 AM,21.06.18_1395897_pos7_kurz+lang/105MEDIA/Y0040071.jpg,0
68881,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:04 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040499.jpg,0
67630,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:51 AM,21.06.18_1395897_pos7_kurz+lang/106MEDIA/Y0040248.jpg,0
66914,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:44 AM,21.06.18_1395897_pos7_kurz+lang/105MEDIA/Y0040550.jpg,0
68885,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:04 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040503.jpg,0
68391,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:59 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040009.jpg,0
68692,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:02 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040310.jpg,0
68774,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:02 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040392.jpg,0
66397,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:39 AM,21.06.18_1395897_pos7_kurz+lang/105MEDIA/Y0040033.jpg,0
67621,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:51 AM,21.06.18_1395897_pos7_kurz+lang/106MEDIA/Y0040239.jpg,0
66725,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:42 AM,21.06.18_1395897_pos7_kurz+lang/105MEDIA/Y0040361.jpg,0
67447,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:49 AM,21.06.18_1395897_pos7_kurz+lang/106MEDIA/Y0040065.jpg,0
67433,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:49 AM,21.06.18_1395897_pos7_kurz+lang/106MEDIA/Y0040051.jpg,0
68990,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:05 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040608.jpg,0
67593,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:51 AM,21.06.18_1395897_pos7_kurz+lang/106MEDIA/Y0040211.jpg,0
66762,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:42 AM,21.06.18_1395897_pos7_kurz+lang/105MEDIA/Y0040398.jpg,0
66747,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:42 AM,21.06.18_1395897_pos7_kurz+lang/105MEDIA/Y0040383.jpg,0
67390,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:49 AM,21.06.18_1395897_pos7_kurz+lang/106MEDIA/Y0040008.jpg,0
67005,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:45 AM,21.06.18_1395897_pos7_kurz+lang/105MEDIA/Y0040641.jpg,0
68341,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 09:58 AM,21.06.18_1395897_pos7_kurz+lang/106MEDIA/Y0040959.jpg,0
68548,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040166.jpg,1
68530,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040148.jpg,1
68583,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:01 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040201.jpg,1
68517,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040135.jpg,1
68571,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040189.jpg,1
68508,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040126.jpg,1
68593,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:01 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040211.jpg,1
68578,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:01 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040196.jpg,1
68522,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040140.jpg,1
68584,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:01 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040202.jpg,1
68549,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040167.jpg,1
68536,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040154.jpg,1
68523,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040141.jpg,1
68577,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040195.jpg,1
68528,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040146.jpg,1
68520,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040138.jpg,1
68562,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040180.jpg,1
68516,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040134.jpg,1
68552,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040170.jpg,1
68564,21.06.18_1395897_pos7_kurz+lang-2026-06-21,06/21/26 10:00 AM,21.06.18_1395897_pos7_kurz+lang/107MEDIA/Y0040182.jpg,1
72502,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:25 AM,21.06.18_4111145_pos4_kurz/103MEDIA/Y0020122.jpg,0
75014,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:50 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020531.jpg,0
75105,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:51 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020622.jpg,0
73908,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:39 AM,21.06.18_4111145_pos4_kurz/104MEDIA/Y0020425.jpg,0
74070,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:41 AM,21.06.18_4111145_pos4_kurz/104MEDIA/Y0020587.jpg,0
72665,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:27 AM,21.06.18_4111145_pos4_kurz/103MEDIA/Y0020285.jpg,0
75363,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:53 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020880.jpg,0
74981,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:50 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020498.jpg,0
75223,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:52 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020740.jpg,0
74355,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:43 AM,21.06.18_4111145_pos4_kurz/104MEDIA/Y0020872.jpg,0
73524,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:35 AM,21.06.18_4111145_pos4_kurz/104MEDIA/Y0020041.jpg,0
74527,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:45 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020044.jpg,0
73840,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:38 AM,21.06.18_4111145_pos4_kurz/104MEDIA/Y0020357.jpg,0
74047,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:40 AM,21.06.18_4111145_pos4_kurz/104MEDIA/Y0020564.jpg,0
73914,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:39 AM,21.06.18_4111145_pos4_kurz/104MEDIA/Y0020431.jpg,0
72853,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:29 AM,21.06.18_4111145_pos4_kurz/103MEDIA/Y0020473.jpg,0
74522,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:45 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020039.jpg,0
74383,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:44 AM,21.06.18_4111145_pos4_kurz/104MEDIA/Y0020900.jpg,0
74816,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:48 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020333.jpg,0
73305,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:33 AM,21.06.18_4111145_pos4_kurz/103MEDIA/Y0020925.jpg,0
74585,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020102.jpg,1
74621,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020138.jpg,1
74572,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020089.jpg,1
74580,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020097.jpg,1
74564,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020081.jpg,1
74626,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020143.jpg,1
74662,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020179.jpg,1
74562,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:45 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020079.jpg,1
74624,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020141.jpg,1
74577,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020094.jpg,1
74616,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020133.jpg,1
74592,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020109.jpg,1
74654,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020171.jpg,1
74545,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:45 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020062.jpg,1
74672,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:47 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020189.jpg,1
74614,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020131.jpg,1
74619,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020136.jpg,1
74598,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020115.jpg,1
74590,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:46 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020107.jpg,1
74666,21.06.18_4111145_pos4_kurz-2018-06-21,06/21/18 09:47 AM,21.06.18_4111145_pos4_kurz/105MEDIA/Y0020183.jpg,1
88167,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:25 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080628.jpg,0
88570,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:29 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080031.jpg,0
89081,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:34 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080542.jpg,0
89829,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:42 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080290.jpg,0
89097,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:34 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080558.jpg,0
90505,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:48 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080966.jpg,0
88944,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:33 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080405.jpg,0
88800,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:31 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080261.jpg,0
89830,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:42 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080291.jpg,0
90448,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:48 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080909.jpg,0
90565,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:49 AM,23.06.18_3403289_pos2_kurz+lang/134MEDIA/Y0080026.jpg,0
88607,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:30 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080068.jpg,0
91018,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:54 AM,23.06.18_3403289_pos2_kurz+lang/134MEDIA/Y0080479.jpg,0
89044,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:34 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080505.jpg,0
90585,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:49 AM,23.06.18_3403289_pos2_kurz+lang/134MEDIA/Y0080046.jpg,0
88943,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:33 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080404.jpg,0
89090,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:34 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080551.jpg,0
90901,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:52 AM,23.06.18_3403289_pos2_kurz+lang/134MEDIA/Y0080362.jpg,0
90817,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:52 AM,23.06.18_3403289_pos2_kurz+lang/134MEDIA/Y0080278.jpg,0
88921,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:33 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080382.jpg,0
89208,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:36 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080669.jpg,1
89799,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:41 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080260.jpg,1
88490,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:28 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080951.jpg,1
88024,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:24 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080485.jpg,1
88041,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:24 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080502.jpg,1
88367,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:27 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080828.jpg,1
87952,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:23 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080413.jpg,1
87981,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:23 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080442.jpg,1
90042,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:44 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080503.jpg,1
89611,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:40 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080072.jpg,1
89871,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:42 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080332.jpg,1
89896,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:42 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080357.jpg,1
87955,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:23 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080416.jpg,1
89449,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:38 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080910.jpg,1
89417,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:38 AM,23.06.18_3403289_pos2_kurz+lang/132MEDIA/Y0080878.jpg,1
89601,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:39 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080062.jpg,1
90022,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:44 AM,23.06.18_3403289_pos2_kurz+lang/133MEDIA/Y0080483.jpg,1
88332,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:27 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080793.jpg,1
88440,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:28 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080901.jpg,1
88435,23.06.18_3403289_pos2_kurz+lang-2018-06-23,06/23/18 09:28 AM,23.06.18_3403289_pos2_kurz+lang/131MEDIA/Y0080896.jpg,1
94046,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:57 AM,23.06.18_4111145_pos4_kurz+lang/124MEDIA/Y0060985.jpg,0
93428,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:51 AM,23.06.18_4111145_pos4_kurz+lang/124MEDIA/Y0060367.jpg,0
93668,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:53 AM,23.06.18_4111145_pos4_kurz+lang/124MEDIA/Y0060607.jpg,0
93105,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:47 AM,23.06.18_4111145_pos4_kurz+lang/124MEDIA/Y0060044.jpg,0
92734,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:44 AM,23.06.18_4111145_pos4_kurz+lang/123MEDIA/Y0060673.jpg,0
94184,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:58 AM,23.06.18_4111145_pos4_kurz+lang/125MEDIA/Y0060123.jpg,0
92756,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:44 AM,23.06.18_4111145_pos4_kurz+lang/123MEDIA/Y0060695.jpg,0
91324,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:30 AM,23.06.18_4111145_pos4_kurz+lang/122MEDIA/Y0060263.jpg,0
93918,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:55 AM,23.06.18_4111145_pos4_kurz+lang/124MEDIA/Y0060857.jpg,0
93968,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:56 AM,23.06.18_4111145_pos4_kurz+lang/124MEDIA/Y0060907.jpg,0
91304,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:30 AM,23.06.18_4111145_pos4_kurz+lang/122MEDIA/Y0060243.jpg,0
92988,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:46 AM,23.06.18_4111145_pos4_kurz+lang/123MEDIA/Y0060927.jpg,0
94010,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:56 AM,23.06.18_4111145_pos4_kurz+lang/124MEDIA/Y0060949.jpg,0
93879,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:55 AM,23.06.18_4111145_pos4_kurz+lang/124MEDIA/Y0060818.jpg,0
91229,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:29 AM,23.06.18_4111145_pos4_kurz+lang/122MEDIA/Y0060168.jpg,0
92604,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:43 AM,23.06.18_4111145_pos4_kurz+lang/123MEDIA/Y0060543.jpg,0
91741,23.06.18_4111145_pos4_kurz+lang-2018-06-23,06/23/18 09:34 AM,23.06.18_4111145_pos4_kurz+lang/122MEDIA/Y0060680.jpg,0
