status_type,type,link,object_id,parent_id,picture,source,Coding:Level1,Coding:Level2,num_likes,num_comments,num_shares,message
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,26.0,7.0,3.0,"The RMP office and eco store have a new sign displaying all of our Business Members and our Gold and Silver Individual members. We would like to say a huge thank you to all our supporters and if you or your business would like to support our cause, please contact us at info@roatanmarinepark.net"
,,False,True,False,False,False,Community,Community: Response,0.0,0.0,,is it a fish groomer?
added_photos,photo,True,False,False,True,False,Action,Action: Promo,1.0,,92.0,"It\u2019s that time of year again for the RMP underwater photo competition. You are invited to send 6 photos which can fall within any of the 6 categories. They must be taken by you, here on Roatan and underwater. Please attach a location, name and category for each photo submitted. The deadline is July 15th and all submitted photos will be available for viewing on facebook. The Best Find category will be judged by \u201cyou\u201d on facebook with the most votes winning that group. All other categories will be judged by independent adjudicators and the winners will appear in the 2014 RMP calendar."
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,33.0,,3.0,Mangrove exploration field trip yesterday with NUNA Academy! \nThank you Miss Lorna and all the grade 7 & 8 students for allowing us to share our knowledge and passion for the island!
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,Matthew Attard
shared_story,photo,True,False,False,True,False,Community,Community: Response,10.0,,,"What are the three basic principles needed for guaranteed long term sustainability? Environmental protection, economic growth for all stakeholders, and overall respect of the socio-cultural authenticity of the host community. Learn all about it at Go Blue Central America Geotourism"
,,False,True,False,False,False,Community,Community: Response,1.0,0.0,,Not at this moment... We are still gathering information. If you get a chance will you please ask around (locals or watchmen) to see if they have seen any turtles come up on the beach in the last 2-3 months!
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,4-Aug
added_photos,photo,True,False,False,True,False,Information,Information,1.0,,3.0,"San Simon, West Bay"
added_photos,photo,True,False,False,True,False,Information,Information,75.0,6.0,7.0,"With funding from a grant from NOAA, we have been able to license  more locals to hunt lionfish legally. These are guys from French Cay who have new spears and licenses so they can do their part in reducing lionfish numbers around the island. If you are in interested in getting licensed, please contact us"
,,False,False,False,False,False,Information,Information,0.0,0.0,,the big one that got away
shared_story,photo,True,False,False,True,False,Community,Community: Thanks,115.0,5.0,,"New species discovered, the infamous and extremely rare Snow Shark :P"
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Perfect Nuria, We are delievering a box to Blue Bahia as well so we will be by today :)"
mobile_status_update,status,False,False,False,False,False,Information,Information,9.0,2.0,,"through the months of February and March, receiving a total of 367 lionfish reports, of which 287 were killed. Remember, if you don't log the sightings or kills, we will never know"
added_photos,photo,True,False,False,True,False,Information,Information,33.0,6.0,21.0,"DO NOT VOTE ON THIS ALBUM! Please note that this is not the album that will be open for LIKES. We will post a new album shortly of the top 20 photos chosen by the RMP staff based on how rare and unusual the find actually is. We will then be asking you, our friends and members, to vote on your favourite of those 20! \nPlease keep your eyes and ears open as LIKING will only be open for ONE WEEK!!!"
,,False,True,False,False,False,Community,Community: Reply,1.0,0.0,,That would be a great help!
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Hi Evan, Yes - we are preparing whole new bunch of signs to put around the island to educate the public on environmental aspects and also to warn them about the consequences. Just this morning our Park Rangers and I went to a Trial where we are prosecuting four guys we caught a month ago butchering a sea turtle. We are still waiting for the Judge\u2019s decision, but it is likely that they\u2019ll get an L 50,000 fine plus alternative measures like a 1 year restriction for going near the reef. Andr\xe9s."
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,82.0,2.0,5.0,"Well, He is at it again!\nOur Director, Giacomo Palavicini, is in Guatemala building conservation bridges, specifically for sharks and rays. These bridges can only make conservation efforts throughout the region more efficient.\nBravo Giaco! Thank you for always going above and beyond!"
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,Don Keith what do you mean? Please clarify bc it sounds like you are accusing our Park Rangers of poaching!
,,False,True,False,False,False,Information,Information,8.0,0.0,,"After several requests from friends of Vern, the point which Vern used as his GPS reference to return to Roatan will now be renamed ""Vern's Dropoff"". Forever will he be in our memories!"
,,False,True,False,False,False,Information,Information,2.0,0.0,,Parrot fish... what is the fishing world coming to? It's not sustenance fishing when you have 12 of them! They deserved jail time!
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,Nice!! :) thanks for sharing!
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,30.0,3.0,8.0,Copyright Kelly Hale\r\nRoatan Marine Park  Annual Photo Competition 2011
added_photos,photo,True,False,False,True,False,Action,Action: Promo,10.0,1.0,92.0,"It\u2019s that time of year again for the RMP underwater photo competition. You are invited to send 6 photos which can fall within any of the 6 categories. They must be taken by you, here on Roatan and underwater. Please attach a location, name and category for each photo submitted. The deadline is July 15th and all submitted photos will be available for viewing on facebook. The Best Find category will be judged by \u201cyou\u201d on facebook with the most votes winning that group. All other categories will be judged by independent adjudicators and the winners will appear in the 2014 RMP calendar."
,,False,True,False,False,False,Action,Action: Volunteer,3.0,0.0,,We are always looking for volunteers to make sure this doesn't happen!!! It is a daily reality for our coral reefs! Please contact Christi if you are interested in volunteering with us!
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Hi Amilcar, you can call me on 32856040. If you give us more information we can try find someone to help with this. Thank you!"
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,31.0,1.0,,Last Week's Eco Night about mangroves presented by Verena Hoelzer. She shared the monitoring techniques she has been implementing in the last 6 months. \nThank you for your hard work and we look forward to reading your thesis!
,,False,True,False,False,False,Community,Community: Thanks,0.0,0.0,,Photo of the week!!
added_photos,photo,True,False,False,True,False,Information,Information,31.0,9.0,4.0,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR between January and June 2014. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservational message, we would be unable to continue protecting Roatan's reefs"
,,False,True,False,False,False,Information,Information,1.0,0.0,,In our travels most tourists are willing to abide by the rules and are thankful when we stop to talk to them... Sometimes it's harder to explain the value of our ecosystem to others...
shared_story,link,True,False,False,True,False,Information,Information,46.0,1.0,10.0,"Roatan could be the leader in Central America for this type of initiative! We need everyone to ban together, all citizens, tourist and cruise shippers to join the fight! Join the fight against plastic! THE TIME HAS COME TO SAY,  ""NO MORE PLASTIC ON OUR REEF!!!"" \n \nhttp://www.plasticbagfreeday.org/"
shared_story,link,True,False,False,True,False,Community,Community: Response,7.0,,1.0,"Don't forget about our Pinterest page :) Check out our boards of Lionfish recipes, handicrafts, fun activities and more!! \nhttp://www.pinterest.com/roatanmarineprk/boards/"
,,False,False,False,False,False,Community,Community: Reply,0.0,0.0,,maybe lack of interest is the wrong word... more like lack of participation!
added_photos,photo,True,False,False,True,False,Information,Information,116.0,12.0,31.0,2015 has officially been the year of the Whale Shark! Today marks the 5th day in a row that they have been spotted just off the coast of Roatan. If you haven't been out to swim with them yet you should try your hardest to get out there as they rarely stick around for this long! \nWe do however need your help in protecting them so please don't forget the rules while out there swimming with these gentle beauties!
shared_story,photo,True,False,False,True,False,Information,Information,262.0,3.0,,Good Morning! Here's to better connections :)
,,False,True,False,False,False,Information,Information,0.0,0.0,,Thanks Guys for all your hard work! We took a chance with the new white bracelets having them embossed instead of debossed... Fail on our part... lesson learned :)
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,14.0,,,"Escuela Miguel Paz Barajona, Shark and the Sea presentation. RMP - Shark Legacy Project and MAR Leaders"
,,False,True,False,False,False,Community,Community: Response,0.0,0.0,,He is the newest like to our page as well!! :) Coincidence??
shared_story,video,True,False,False,True,True,Information,Information,35.0,1.0,20.0,"""Saving the seas is saving ourselves\nWe are our only hope"""
mobile_status_update,status,False,False,False,False,False,Action,Action: Sell,9.0,3.0,1.0,"Good Morning, It's raining, we're working... come down and visit the Ecostore for all your eco-friendly needs! We have cleaning products, bug repellant, long sleeve t-shirts and umbrellas!!!"
,,False,True,False,False,False,Action,Action: Promo,0.0,0.0,,GET YOUR PHOTOS IN TODAY!!
mobile_status_update,status,False,False,False,False,False,Information,Information,5.0,,,Read about what the RMP's staff have been up to these past few months \nhttp://www.roatanmarinepark.com/newsletters/2012/06-June.pdf
,,False,True,False,False,False,Community,Community: Thanks,6.0,0.0,,"Not so friendly photo of the week! But as much of you may have noticed in your newsfeed, the shark slaughter has begun. Please do what you can in your community, sign a petition, let any restaurant that serves shark fin soup know why you will not eat in their establishment. Every little bit helps and hopefully we can avoid the unnecessary slaughter!"
,,False,True,False,False,False,Action,Action: Volunteer,1.0,0.0,,Please note that the photos of people stepping on the coral were taken by a RMP volunteer as they were doing in water education to snorkelers that did not receive an environmental briefing before heading into the water. We require photos of all incidents as we write up incident reports on our volunteer's impact in the park. The photos are to show that no matter what we do there is always more that needs to be done. We are constantly looking for volunteers to help with Beach Patrols and Environmental Awareness especially on cruiseship days. If you are appalled by these photos please come by the RMP during your next visit and donate a couple hours to our beach patrol... The reef needs your help as this is an everyday occurrence!
shared_story,photo,True,False,False,True,False,Information,Information,171.0,4.0,,Well this is one way to get the message across!! No cigarette butts on the beach please!!!! :)
mobile_status_update,status,False,False,False,False,False,Information,Information,60.0,4.0,1.0,Beautiful Sunny Day here
,,False,True,False,False,False,Information,Information,3.0,0.0,,We are coordinating with DIGEPESCA and hopefully involve more community members to have a strong watch and spread the word that this cannot happen in our Islands and this goes for Guanaja and Utila supporting the enforcing NGO on those Islands.
mobile_status_update,status,False,False,False,False,False,Action,Action: Promo,10.0,,,"Because after 3 days of celebrations the beaches and bays in West End will be inundated with trash, JOIN US FOR BEACH & UNDERWATER CLEANUP DAY IN WEST END!  WHEN? Monday, Sept 14, 2009 (the day after the Fish Tournament) between 3-6 pm WHERE TO MEET: Roatan Marine Park Office, West End For those who helped out, Stop @ Jamming for the after-cleanup party for free beers and soft drinks :)"
shared_story,video,True,False,False,True,True,Information,Information,65.0,,,How deep is the ocean? How can we protect something so immense with such little help? STAND UP FOR OUR OCEANS. STAND UP FOR OURSELVES!
shared_story,photo,True,False,False,True,False,Community,Community: Thanks,29.0,1.0,,"Great Job Turquoise Bay Resort! They are trying to dethrone Mayan Princess for that 1st Place title at the Lionfish Cookoff this Saturday at San Simon! Remember we will start at 6PM and it's first come, first serve! "
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,there is a maximum of 6 photos per person
,,False,True,False,False,False,Information,Information,0.0,0.0,,hook and line fishing is permitted within the protected area. it is a multi use zone and we would prefer fishermen using the dive moorings rather than anchoring
,,False,False,False,False,False,Action,Action: Promo,0.0,0.0,,8-10 tomorrow... beach cleanup
shared_story,link,True,False,False,True,False,Action,Action: Promo,3.0,,,last days to get your entries in!
added_photos,photo,True,False,False,True,False,Information,Information,23.0,4.0,1.0,"In the past week we've been busy replacing old lines, adding new buoys and installing missing dive moorings, as well as getting some new cement chain where needed. Fixed dive moorings include Temptation (W.B.), Kaylee's Daydream (W.B), Chloe's Coral (W.B.), Shallow Seaquest (W.E.), Moonlight (W.E.), Dixies (W.E.), Grape Escape (W.E.), Shark Bait (B.B.), Marylyns (B.B.), Mary's Place 2 (B.F.K), Mr Bud (F.H.), French Cay Cut (F.C.) Piate's Point (P.T) and one or two others. Sandy Bay and Flower's Bay next if the weather permits"
added_photos,photo,True,False,False,True,False,Information,Information,125.0,16.0,7.0,We started the month with a successful operation in coordination with the Police. We where able to impound a 500 feet long and 8 feet tall gill net over craw-fish rock area.
mobile_status_update,status,False,False,False,False,False,Action,Action: Help,6.0,3.0,2.0,CALLING ALL FREE LABORERS!!! (volunteers) \nWe will be needing help on Monday April 16th to help with our conch breeding tank. \nWe need to fill the bottom with sand and sea grass. \nIf you are interested in helping out contact Nick @ 3320 6940 or Christi @ 3289 1213
,,False,True,False,False,False,Information,Information,0.0,0.0,,To set the record straight this graph is only user fee sales in January. \nBananaramaDive Beach Front Resort purchased bracelets in Dec and again in Feb. \nPlease also note that this graph does not include memberships just user fees.
,,False,True,False,False,False,Community,Community: Thanks,0.0,0.0,,Photo de la semana... asi  es como se ve un ecosistema saludable!!
,,False,True,False,False,False,Community,Community: Response,1.0,0.0,,Visit this site for more photos in the series  http://www.bgphotographyandvideo.com/
shared_story,video,True,False,False,True,True,Community,Community: Response,10.0,1.0,3.0,One of the 6 different radio spots we have on Radio Karakol!  Please be sure to tune in and listen!! \nhttps://soundcloud.com/roatanmarinepark/isla-de-roatan-marine-park-spanish
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Perla Dive most of it had been taken to the dump. Donna Pieracini I guess not, is it bad up there?"
,,False,True,False,False,False,Information,Information,0.0,0.0,,"large nets will have white styrofoam buoys keeping it afloat, however the smaller ones will seem more inconspicuos as the floats are much smaller and often blue. Keep a look our for sticks stuck into the sand, seagrass, mud or even the reef which are used to keep the net in one place.  Straight or curved lines in the water may often indicate a net floating just at the water line"
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,19.0,2.0,1.0,"Floor Managers, Bag packers and Cashiers from all 3 Eldon's Supermarkets working together in a team building, conflict resolution activity!   \r\nGreat Job Guys and we hope to have the same outcome this week with Plaza Mar!"
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,Hola Monica!! S\xed! Y estamos esperando eclosione otro nido en los proximos d\xedas. We\xb4ll keep everyone informed
shared_story,photo,True,False,False,True,False,Information,Information,79.0,1.0,,"We were able to install 4 fishing moorings around Cordelia Banks. Part of an extensive marine infrastructure funded by CORAL and Port of Roatan, the RMP has also installed snorkel moorings and demarcation markers."
shared_story,event,True,False,False,False,False,Action,Action: Promo,1.0,,,It's that time of year again. 
shared_story,link,True,False,False,True,False,Community,Community: Response,20.0,6.0,,"If you are a diver and have witnessed the snapper and grouper pointing out the lionfish, please add a comment on the link as some guy referred to it as ""ridiculous"""
shared_story,link,True,False,False,True,False,Community,Community: Response,13.0,,4.0,Good Morning :)\n\nhttp://www.projectaware.org/project/10Tips\n\nThese are great tips. Project Aware has always helped take care of our reef!!!
shared_story,video,True,False,False,True,True,Information,Information,89.0,9.0,2.0,Amazing footage that shows that sharks have no interest in us as food!! Hammerhead was hunting a stingray not swimmers legs!!
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Baleska, We agree with you and according to the law, every Honduran has a right to eat! But, this quantity is not for personal consumption. These species are vital species for maintaining the health of the reef and for TOURISM...Parrotfish, Goatfish, Lobster, Angelfish and let's not forget that this is the same case that speared the baby green turtle! It's all fine and dandy supporting people that need to feed their families but let's not compare apples to oranges with artisanal fishing (poaching) and commercial fishing that is supplying restaurants!"
mobile_status_update,status,False,False,False,False,False,Information,Information,9.0,,,"We would like to remind people that the annual photo contest will be starting shortly so get your cameras out and starting shooting the wildlife, not literally of course, unless they are lionfish"
,,False,True,False,False,False,Community,Community: Thanks,3.0,0.0,,Photo of the Week! Photo by Michele Akel
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,ED Ward what do you mean?
shared_story,video,True,False,False,True,True,Community,Community: Thanks,29.0,3.0,,Check out The Bay Islands Responsible Seafood Guide promotional video.. it's full of information on why it's so important to be a responsible when you are consuming seafood. Thank you Go Blue Central America Geotourism for all your hard work.
shared_story,photo,True,False,False,True,False,Community,Community: Thanks,19.0,,,"Thank you to Casa del Sol - Roatan and Sundowner's Beach Bar - West End, Roatan, Honduras for your donations of materials. We met today in conjunction with BICA and this group of women has tons of ideas and are motivated to make reuseable grocery bags to sell at supermarkets and at our Ecostore! \n\nWe are still looking for more banners, table clothes, fabric scraps, net, screen, mesh bags, t-shirts and anything that may be useable to make bags! \n\nPlease contact Christi at 3289-1213 to arrange drop off or pick up and be on the lookout for bags made by MAR (Mujeres Artesanas de Roatan)! "
shared_story,link,True,False,False,False,False,Information,Information,1.0,,1.0,http://www.windfinder.com/forecast/isla_de_roatan\n\n Get your sails ready! Winds are coming! :)
mobile_status_update,status,False,False,False,False,False,Community,Community: Response,25.0,,9.0,"Please keep your eyes open on the beaches today. Baby turtles are known to get washed up when there's a change in wind/current. There has already been one saved on the beach of Sandy Bay.\nIf you do find one please contact us via FB or at 3320-6940, 3289-1213, 3392-8340."
,,False,True,True,False,False,Community,Community: Reply,0.0,0.0,,"This is an oversight committee to ensure the proper execution of all the programs within the National Marine Park.  Specifically for the RMP, being a part of this Committee allows us to be more involved and have our voice heard by the main key players throughout the Bay Islands!"
shared_story,video,True,False,False,True,True,Information,Information,14.0,,,Grouper's Last Stand
mobile_status_update,status,False,False,False,False,False,Action,Action: Promo,10.0,4.0,3.0,There is a new change in our Lionfish License Workshop! \n\nWe have been asked by many people to do workshops in the first days of their vacation so we will be offering 2 workshops on SUNDAYS one at 8AM and one at 10AM and throughout the week as needed with a minimum of 4 people. \n\nPlease sign up in the office upstairs :)
mobile_status_update,status,False,False,False,False,False,Information,Information,7.0,2.0,,"Normativa tip of the day, EVERY BOAT CAPTAIN IS TO BE FIRST AID AND CPR TRAINED!!!!!!  \nDon't forget to read the normativa dive rules for the national marine park for the complete list!'"
added_photos,photo,True,False,False,True,False,Information,Information,29.0,4.0,4.0,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses within the SBWEMR for January 2015. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
,,False,True,False,False,False,Action,Action: Sell,0.0,0.0,,"The calendar is available in our ecostore and at shops around the island. If you need them delivered somewhere around the world, please email us at info@roatanmarinepark.net"
shared_story,link,True,False,False,True,False,Information,Information,107.0,6.0,60.0,May it be a lesson to all of us!
shared_story,link,True,False,False,True,False,Information,Information,6.0,7.0,,Hopes everyone has something special planned for Earth Day on the 22nd \nExpresa su deseo de que todos tienen algo especial preparado para el D\xeda de la Tierra el d\xeda 22\nhttp://www.earthday.org/earthday2010
mobile_status_update,status,False,False,False,False,False,Information,Information,20.0,,,"ROATAN MARINE PARK WEEKLY ACHIEVEMENTS\n\nNicholas Bach  \nConducted 5 lionfish licensing sessions and certified 16 divers and snorkelers in West End, Barefoot key and Turquoise Bay\nFinally have the Suzuki 140hp engine working well and establishing boat maintenance routine with Park Ranger\nRemoved damaged panga from the water and took to Gibson Bight for repair. (currently back in the water)\nMet with south side stakeholders to discuss continuing support\nAssisted in two arrests, the first Saturday night and the other Sunday morning\nHad technician fix all the office computers and assist in reactivating work emails\nMet with dive shop owners around the island\n \n \nChristi Etches  \nInterview with Roatan Magazine \nMangrove up date\nBags for Life Design\n \n \nMarta Macpui \n Accountings\nBracelets and Tokens Control\nUpdate Membership Database"
,,False,False,False,False,False,Community,Community: Thanks,1.0,0.0,,Thank you to everyone that came out to support!!
shared_story,link,True,False,False,False,False,Action,Action: Promo,11.0,6.0,2.0,"As some of you may have noticed we have been doing turtle research with proTECTOR (http://www.turtleprotector.org/). They have been here for a couple months and would like to share their findings with all the diveshops of Roatan.\n \nWe will be sharing this data on FRIDAY, this Friday, in the classroom of  Roatan Oasis starting at 5:30PM! \n\nChristian and Dustin will also be visiting your diveshop to collect any forms you have filled out and to let you know about it! \n\nHope to see you there! "
added_photos,photo,True,False,False,True,False,Action,Action: Sell,31.0,3.0,1.0,"Has everyone got their 2015 black wristband or token yet? We are going to be sending some to the US soon, so if you are interested please email us to info@roatanmarinepark.net or drop into our ECO Store today! By buying these you are helping to protect the reef. Your contributions are really appreciated. Thank you!"
added_photos,photo,True,False,False,True,False,Action,Action: Promo,40.0,2.0,92.0,"It\u2019s that time of year again for the RMP underwater photo competition. You are invited to send 6 photos which can fall within any of the 6 categories. They must be taken by you, here on Roatan and underwater. Please attach a location, name and category for each photo submitted. The deadline is July 15th and all submitted photos will be available for viewing on facebook. The Best Find category will be judged by \u201cyou\u201d on facebook with the most votes winning that group. All other categories will be judged by independent adjudicators and the winners will appear in the 2014 RMP calendar."
shared_story,link,True,False,False,True,False,Community,Community: Thanks,212.0,13.0,60.0,"Whooo hoo! \nRoatan is rated #1 in Marine Environment, #4 in Beginner Dives, #5 in both Shore Diving and Visibility and #6 in both Overall Diving and Overall Destination!!"
shared_story,link,True,False,False,True,False,Action,Action: Promo,4.0,,,"www.roatanradio.com will be replaying an interview with the Marine Park's Executive Director at 10am Roatan time, 1hour 40 minutes from now. Listen in to the 2 hour show about what's been going on at the Park and plans for the future"
shared_story,link,True,False,False,True,False,Community,Community: Response,21.0,4.0,,10 Things You can do to Save the Ocean-Celebrate World Ocean Day by following these guidelines!
shared_story,link,True,False,False,False,False,Information,Information,7.0,,,"To find out what the staff of the RMP have been doing this past month, please follow the link"
,,False,True,False,False,False,Information,Information,0.0,0.0,,"The man in the photo assisted us in the confiscations and was not one of the guilty parties who sadly evaded capture. All product, be it dead or alive, is always returned to the sea. Fishermen who are simply trying to feed their family very rarely fill 3 sacks of conch, these were definitely destined for the fish market."
shared_story,photo,True,False,False,True,False,Community,Community: Response,62.0,,,Do you know what you're eating?
,,False,True,False,False,False,Community,Community: Reply,3.0,0.0,,We agree that this photo is horrific but it showcases the need for more education. This photo was taken by the volunteer that was in the water educated tourists that failed to receive an environmental briefing. We require our volunteers to take photos as we use them for our incident reports and proof of liability when we train snorkel leaders.
,,False,False,False,False,False,Community,Community: Reply,0.0,0.0,,"Kerri, when did this happen? That is very interesting!!"
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"You can get lionfish at most of the members of the The Bay Islands Responsible Seafood Guide. In West End Coconut Tree, Earthmama's, Blue Marlin,and Cafe Escondido have them on their menus right now!! :)"
mobile_status_update,status,False,False,False,False,False,Action,Action: Promo,5.0,1.0,1.0,"Bring a Bag, get a Bag Challenge is still going on... we have 2 more gorgeous RMP bags to give away. All you have to do is bring in a bag of OCEAN PLASTIC (plastic from the sea) or MARINE DEBRIS!!"
,,False,True,False,False,False,Information,Information,0.0,0.0,,A denuncia can be filed with the municipality and the sanitation department.
shared_story,photo,True,False,False,True,False,Community,Community: Response,39.0,1.0,1.0,Are you sustainable?
,,False,False,False,False,False,Community,Community: Reply,0.0,0.0,,We buried the body and will be able to collect the bones after a while... she was 1.5m; Just a baby! :(
added_photos,photo,True,False,False,True,False,Information,Information,41.0,44.0,22.0,These seahorses were confiscated from one kid on West Bay. Imagine how many more are being carried around by the hundreds of vendors who sell marine curios to cruise shippers
mobile_status_update,status,False,False,False,False,False,Community,Community: Response,,,,Please post or tag us in any photos you have of our 10th Anniversary! We unfortunately only managed to take a few!
added_photos,photo,True,False,False,True,False,Information,Information,30.0,4.0,2.0,"Our latest Individual Gold Members are Gary and Gwen Randell, owners of Wilson's Blue Lagoon in Dixon Cove. As all the family's name begin with G, they decided to name their dive site ""G spot"" which is located just to the east of Las Palmas in 40ft of water"
,,False,False,False,False,False,Community,Community: Reply,2.0,0.0,,"Don Keith We are interested in hearing your ideas and solutions to that problem. Eric George The Marine Park is enforcing the laws, but we are not the municipality nor the police. We are a small organization trying to make a difference. If you are unaware we are all connected and what one human does to OUR EARTH affects us all... so to say that they are slobs means that we are all slobs bc WE (the community of Roatan) are not trying to make a difference in either educating them differently or finding other solutions to the problem. We have TONS of problems and only a few solutions, you can chose which one you would like to be a part of but we urge you to be a part of the solution!"
,,False,False,False,False,False,Action,Action: Sell,1.0,0.0,,Calendars are $10 and can be purchased at the Ecostore or Cruiseship kiosks
added_photos,photo,True,False,False,True,False,Information,Information,11.0,,10.0,Bonus Category 2 of 2
added_photos,photo,True,False,False,True,False,Action,Action: Promo,32.0,3.0,16.0,This Saturday! Celebrating the opening of the Caribbean Cup we will have a lionfish cook off! All the athletes will be there as well as the mayor of Roatan! Get your appetites and cameras ready! Should be a fun night! Action starts at 6!
added_video,video,True,False,False,True,True,Community,Community: Response,18.0,11.0,,Check out our new video which will be played on local TV!
,,False,True,False,False,False,Action,Action: Sell,0.0,0.0,,the calendars are $10 each plus shipping
shared_story,link,True,False,False,True,False,Community,Community: Response,17.0,,,The Roatan Marine Park has launched a new website! Visit www.roatanmarinepark.com to learn more about our organization and activities!
,,False,False,False,False,False,Community,Community: Response,1.0,0.0,,Take a peek at our Pinterest Page for lots of yummy recipes...\n\nhttp://pinterest.com/roatanmarineprk/lionfish-recipes/
,,False,True,False,False,False,Information,Information,0.0,0.0,,It is not against program regulations nor against the law as long as it is purchased while season is still open or from a supplier that stocks up while season is still open.
,,False,True,False,False,False,Information,Information,2.0,0.0,,Of all our members most of them will stockpile but of those that do not have the freezer capacity we know their suppliers and they are all frozen in season.
,,False,True,False,False,False,Community,Community: Reply,1.0,0.0,,"Hi jeff. the use of spearguns, pole spears or hawaain slings is prohibited throughout the Bay Islands. with the recent invasion of the lionfish, the RMP has begun issuing licenses to both snorkelers and divers to hunt them. people interested can acquire a license and hunt year round, not just during derbies. anyone caught using a speargun, or using the lionfish pole spear for shooting any other species of fish, or using them on lobster with have their gear confiscated, be sent to jail and possibly receive a fine. please visit our office in west end for more information or email us at info@roatanmarinepark.net"
,,False,True,False,False,False,Information,Information,0.0,0.0,,There were 6 or so eggs left in one of the nests that were found. It had been days since the main hatching occurred yet one had a baby turtle was still in the nest (the miracle turtle) .Knowing the unlikely hood of their survival still being in egg we made the decision to investigate  the contents of the remaining eggs and hopefully save the hatchlings. \nUnfortunately  no more babies were found and the eggs were all rotten.
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,Heather Koziol   If you have transport and would like to put up some signs we can chat now.. if not gimme a couple days... I'll get back to you!
added_photos,photo,True,False,False,True,False,Action,Action: Promo,8.0,8.0,,"9 of us headed over to Camp  Bay last Friday -- caught some lionfish and enjoyed snorkeling in beautiful water...\n\nSign up for the next lionfish huntathon! Friday, July 2nd, we'll be going to Oak Ridge. 300 lempiras includes snorkel/spear equipment, drinks, and transportation. Expect to pay for lunch! Van leaves at 8:30am from the Marine Park office, we'll be back around 3 or 4pm. \n\nContact the marine park office (504) 445-4206 or 9841-4693."
shared_story,link,True,False,False,True,False,Community,Community: AckCurrentEvent,33.0,4.0,7.0," Today, July 3, is International Plastic Bag Free Day. Globally, citizens and organizations are organizing activities highlighting the issue of plastic bag use and its effects, thereby strengthening the call to prohibit the use of single-use plastic.  http://www.greenpeace.org/seasia/ph/News/greenpeace-philippine-blog/reducing-our-plastic-footprint/blog/49799/\n"
shared_story,video,True,False,False,True,True,Community,Community: Response,35.0,2.0,25.0,Well here's a crazy thought...http://natureisspeaking.org/coralreef.html
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Cocoview should have the calendars in stock. If not, we can have them delivered to the resort "
added_photos,photo,True,False,False,True,False,Action,Action: Promo,2.0,,2.0,2nd Annual Bay Islands Coastal Cleanup
mobile_status_update,status,False,False,False,False,False,Action,Action: Promo,4.0,,,"Photo contest deadline has been extended to this Fri., Aug. 7 due to technical difficulties."
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,We apologize. We will be in contact soon!
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,Way to keep the photographer anonymous guys :O!
,,False,True,False,False,False,Action,Action: Promo,0.0,0.0,,The competition finishes on Sunday so get snapping
,,False,True,False,False,False,Information,Information,0.0,0.0,,la tortuga sigue viva y en rehabiltacion.
mobile_status_update,status,False,False,False,False,False,Community,Community: AckCurrentEvent,24.0,2.0,,Happy Turkey Day to all those who have something to be Thankful for!
mobile_status_update,status,False,False,False,False,False,Action,Action: Promo,4.0,,,LET\u2019S GO LIONFISH HUNTING! Join us at Coconut Tree\u2019s dock and learn how to proceed if you have an encounter with a lionfish. This invasive species is in Roat\xe1n and we need your support to control it from spreading and harming our reefs. WHEN? On Wedn
,,False,False,False,False,False,Community,Community: Reply,0.0,0.0,,We will post the guidelines. You will be able to like as many as you want and fb will only let you like each photo once!
